id_menu,id_drink,id_company,size,price
d3be849c-d9d4-4a0b-abdf-60e4c082335a,e5d0de8a-dd4c-403e-bdc1-3316e8335b60,fc4e6159-9892-4d33-bf0a-60f935ff80b7,200,91.55
28146188-a8c8-4113-b967-2249ebc92164,900e2d78-8991-4797-8bb5-e92f16773ce5,fc4e6159-9892-4d33-bf0a-60f935ff80b7,300,223.18
f6cde8a0-3f4e-4e53-a15c-01139f3ed85a,d7bda73a-7e0e-4d4a-bcdb-1ed2aeb14015,fc4e6159-9892-4d33-bf0a-60f935ff80b7,200,151.31
585a797d-9f95-45df-bfa4-7a157b36630e,e640d453-13ed-44b8-bc3a-f0a386dfad4b,fc4e6159-9892-4d33-bf0a-60f935ff80b7,200,173.91
d9736ab4-cbb7-49fb-bd60-3afb241f9976,dcd0c2e0-451b-433d-a7d8-5004f3ac78ba,fc4e6159-9892-4d33-bf0a-60f935ff80b7,400,134.29
f11693af-57f8-43dc-935b-fde884b904fc,4532c27e-af0d-4b34-afcd-c91d92ffca08,fc4e6159-9892-4d33-bf0a-60f935ff80b7,500,185.16
03cca60e-bc25-4cc4-95b5-ac842a7994bf,4a991f5e-e69e-42a8-a004-ef47baab26aa,fc4e6159-9892-4d33-bf0a-60f935ff80b7,500,360.61
b1c5d183-bbb7-4bd5-add8-4c2c70221aef,ebd1319d-a7f8-43dd-8e2b-f954a82a79bd,fc4e6159-9892-4d33-bf0a-60f935ff80b7,300,134.38
656ef5a4-81ab-42e4-874a-02a9aec422e0,12653e8e-1050-4578-b835-2f92a505cb30,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,200,119.99
ef766372-9808-4f91-803c-8271c3afedf5,884f46f0-aa02-494a-ad7e-9a8885287d61,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,400,241.42
4ce6e392-2a38-40e1-8808-2b5ec360e18e,d7a28322-dabd-4263-b3de-03f392222a66,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,300,292.24
d966ca49-4cd8-43fd-89e9-b367beaad400,bd015a44-2241-47be-9bdf-d60904c7e5a5,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,400,385.99
3678ef21-ebd7-4581-9155-105075d578af,355235f6-85c8-45f8-bb34-19df53461e68,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,300,236.63
cc0e7a66-2753-42c7-bdb4-d8cee48e8a00,79153129-e5bd-4e2f-9d2c-c1ecd5f6fb5b,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,200,128.74
b5d733f7-d5cd-41b8-a95e-10516b39fb77,63a9978d-2716-4e26-8b40-7f98da31487b,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,400,167.55
15206616-0afc-48b9-b3fb-bade2346dfb6,36a07351-909f-43a6-9495-84254d9564dc,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,300,103.54
335e9db8-b04d-41bb-8c52-4d424522bf66,e4f6765b-dfeb-4818-b5d9-adbae11d2185,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,300,247.42
ed5947de-f1cc-4538-992a-3dbc3475978b,a5048496-676a-4d78-af36-5b3c7a3fca7f,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,500,219.45
f736221b-cd05-4a71-9846-1dee96e90e36,441a5825-522a-4118-85d7-3d468a972df6,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,500,467.54
3a1bb8bb-402c-49e2-b043-8402f5bb8381,1b0a813b-8883-48d6-a6de-ab4c9733da35,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,300,118.0
28f7ff14-891a-4da7-b0e4-99e07eda6954,c1dd3ef4-1ec4-4242-a03e-f46c3ccbd937,3c03d74a-8fa8-4aba-bad6-c7db68f32f83,500,249.19
56d4dcc0-1da7-4c43-b9a0-621ac587c61f,17aa0709-99f5-4a01-b66d-0d1dea0f46ba,2a5893bf-8a01-49c8-9957-a4c2d426e8fe,200,185.73
afa17227-9a01-4e02-b2b9-0e96d470c0bb,9b42c0b0-370a-4d7e-896e-41e565415d5a,2a5893bf-8a01-49c8-9957-a4c2d426e8fe,500,181.47
595a03b7-8cbe-4d8d-897e-81a0465ccf54,bd015a44-2241-47be-9bdf-d60904c7e5a5,2a5893bf-8a01-49c8-9957-a4c2d426e8fe,200,146.98
b95211e6-e75f-4a50-8382-2b41b0a33618,4532c27e-af0d-4b34-afcd-c91d92ffca08,2a5893bf-8a01-49c8-9957-a4c2d426e8fe,500,194.78
a8771cf1-ad6e-4e96-aaea-6ad9cb9aaba3,15f36c6d-ae66-4b2a-b87e-fcd650faca68,2a5893bf-8a01-49c8-9957-a4c2d426e8fe,300,274.65
7ad7f306-2c04-4abc-b9b1-035c4152b540,ccfe1ffc-3850-41ea-86f3-c1667f89406c,2a5893bf-8a01-49c8-9957-a4c2d426e8fe,300,164.54
8f4840be-662e-4010-9d9d-9131cb0918fc,48727d99-3e81-4971-8180-7f2364ab4a0a,3c583db2-f201-4d8d-b920-0a6e973b8c3c,500,223.73
350d0f6e-94a5-4296-ad55-d91fddd4a5d6,bca7bf3e-a4ac-4a6e-9108-aea891c11087,3c583db2-f201-4d8d-b920-0a6e973b8c3c,300,144.63
0c43da41-1ccd-490f-b9dc-67b547a74f06,d4369ce0-8fa1-4a32-834f-b88fe85f7b3d,3c583db2-f201-4d8d-b920-0a6e973b8c3c,300,250.81
6606212f-e640-4f14-976c-f49d78b7a51c,fdb0a38d-0b1c-47ae-b88e-4da9bbfb8336,3c583db2-f201-4d8d-b920-0a6e973b8c3c,400,388.31
c800a2cd-3e99-45af-803b-fa5f19d53517,b9935eb6-a199-4ab2-a6f5-955a9a6c7fde,3c583db2-f201-4d8d-b920-0a6e973b8c3c,500,330.28
462eae1e-7441-4c7a-8e2b-1c94903ffe95,cb8110bf-1776-4526-bc98-3b0515115807,3c583db2-f201-4d8d-b920-0a6e973b8c3c,400,301.88
4080181e-9cec-4e56-9897-52bbca461e26,4cc77ed3-ffb6-424b-9901-f55243397d85,3c583db2-f201-4d8d-b920-0a6e973b8c3c,400,267.02
41ef177a-2a9e-4548-9773-a7ede518718b,be4afe05-ae60-453a-81f9-ee4c5ef53319,3c583db2-f201-4d8d-b920-0a6e973b8c3c,500,439.85
818abc34-716b-4359-a6d8-c2fef2209d86,49677cfa-11da-40ac-9a41-d7e2dc159cd4,3c583db2-f201-4d8d-b920-0a6e973b8c3c,300,297.6
917ff4c4-aa58-43c7-b8a1-1bb29b38f0d1,80bd23ef-a01b-4134-b380-48a33f78a475,3c583db2-f201-4d8d-b920-0a6e973b8c3c,200,135.89
4576fe51-16a5-44e7-bb21-7b7b9dbe2319,ccfe1ffc-3850-41ea-86f3-c1667f89406c,3c583db2-f201-4d8d-b920-0a6e973b8c3c,300,273.34
e8248efb-ead3-425d-b07d-025c18fce899,39e2ac4a-6db7-4865-a0dc-dcfe00bc3d81,3c583db2-f201-4d8d-b920-0a6e973b8c3c,500,298.68
59976b71-9dc8-4ec1-8fd1-fd942328f1d7,72a8bf13-2971-4978-9f0c-2f2cc87faf0e,3c583db2-f201-4d8d-b920-0a6e973b8c3c,200,182.28
f1ab6d06-6905-4b90-857d-b1cbc6ff5537,825899e1-f26c-41e7-8b7a-0a51e7e013a2,3c583db2-f201-4d8d-b920-0a6e973b8c3c,200,178.82
859209c5-4d11-4426-b698-634b8a11f6b0,def271dd-4d8b-4057-b4a9-a157ae0d3f3e,3c583db2-f201-4d8d-b920-0a6e973b8c3c,400,191.55
e3c755d8-1991-444f-9776-1f382b219b1c,261573e7-7c19-44c5-88b9-90251c8b4c4b,976e2e39-f48e-4eed-a14f-dfe7a9d65082,500,309.34
26d16930-d74c-47ca-a02e-4444c342fa97,e10440e9-c5e4-4838-8c53-fce9e3e785ff,976e2e39-f48e-4eed-a14f-dfe7a9d65082,300,116.9
f59c332a-ac5c-47a2-85e7-11702fd15d36,9ae13921-a05e-4a15-8424-ef861d544281,976e2e39-f48e-4eed-a14f-dfe7a9d65082,200,135.27
5431164f-f36a-426c-9624-de9a0ad30fb8,c12e1998-9630-4d0d-a203-7e42072bc5e3,976e2e39-f48e-4eed-a14f-dfe7a9d65082,400,222.21
159b3b0b-a5bc-470e-8e53-5c96543bc6a7,5e65cc28-7e83-4731-9a48-98e386231f79,976e2e39-f48e-4eed-a14f-dfe7a9d65082,500,442.9
7c9ce51d-a232-4f51-8aa1-329fe3f0b562,d0bb57fd-3dd9-4e95-84e6-b3d357115259,976e2e39-f48e-4eed-a14f-dfe7a9d65082,500,366.62
6e196048-c43d-49d9-95e2-5a62ebff91b4,25c6a250-41f8-42c5-80f4-1dfb2080c553,976e2e39-f48e-4eed-a14f-dfe7a9d65082,200,132.47
771f73bb-366f-4cd1-ab3e-40777ab903df,e0f53a1f-3025-4a24-8a1d-2e370443b670,976e2e39-f48e-4eed-a14f-dfe7a9d65082,200,141.85
8e59e03c-1dba-451b-b038-0a0419d0fd7c,e857ea92-4f73-4be5-b173-b82b0334d095,976e2e39-f48e-4eed-a14f-dfe7a9d65082,400,150.34
a63c0196-701b-4243-9f8e-d2be60266963,80bd23ef-a01b-4134-b380-48a33f78a475,976e2e39-f48e-4eed-a14f-dfe7a9d65082,300,172.4
4cbd32a2-ce7b-4e14-85a3-ea8c00de90dc,e5d0de8a-dd4c-403e-bdc1-3316e8335b60,976e2e39-f48e-4eed-a14f-dfe7a9d65082,200,156.32
34277372-be8c-4b2b-958d-d3dbee59e84f,59d362d4-93ce-46a0-927a-b7e9d54c8509,47535663-edce-4791-b13f-c47331b55604,300,194.0
1b451162-002b-403e-ba11-6c3bd36b53d3,b6578f8f-4639-418e-9140-c38a088edb2f,47535663-edce-4791-b13f-c47331b55604,300,139.51
1975181e-7b69-4223-a15b-3b6551fd05a2,261573e7-7c19-44c5-88b9-90251c8b4c4b,47535663-edce-4791-b13f-c47331b55604,400,286.46
e2062365-14f3-4647-88ee-950f317b918c,ea08ea0b-9946-4828-ac67-69aee2877433,47535663-edce-4791-b13f-c47331b55604,300,175.7
6f65bcbf-fd7f-4ad5-8298-e831d19a845d,b235a415-ee9e-4003-b633-ba285ff198e9,47535663-edce-4791-b13f-c47331b55604,500,175.17
e01bd7c1-7ee6-46a3-8b17-f6e7a03a1fbb,81d925b2-93d1-418c-981b-c6e000c83e4d,47535663-edce-4791-b13f-c47331b55604,400,268.67
2ff06c0e-b861-4dde-a04c-45814f3d30f4,e10440e9-c5e4-4838-8c53-fce9e3e785ff,47535663-edce-4791-b13f-c47331b55604,500,225.92
aae75df1-0298-4d23-bf52-d15a5ff59626,a5048496-676a-4d78-af36-5b3c7a3fca7f,47535663-edce-4791-b13f-c47331b55604,500,220.26
b302f212-8efc-4014-af7c-fc3a2a240948,e4f6765b-dfeb-4818-b5d9-adbae11d2185,47535663-edce-4791-b13f-c47331b55604,200,89.81
df2a11db-32df-49a7-9a2c-ce432b560eb4,4532c27e-af0d-4b34-afcd-c91d92ffca08,47535663-edce-4791-b13f-c47331b55604,400,283.57
2043907a-79a6-4013-ae92-75fe4dcdc8cf,79622b01-e954-4ff6-a7a5-38f8702bfa29,34e9a480-adf4-4c53-ad4c-479ff51990a5,400,163.55
847e470d-d13e-4e19-a92a-b2e57dacbe1e,b4b632af-c174-4402-971a-253e2c95129c,34e9a480-adf4-4c53-ad4c-479ff51990a5,200,123.89
a3fa19c4-9a0a-41e5-af71-549885704fbb,3f4af5bd-cc39-419a-8fb0-8810346b8a9f,34e9a480-adf4-4c53-ad4c-479ff51990a5,300,216.43
e670e9b2-8b16-4d1f-8745-7136fac93790,a5de43d6-4e15-42a5-bb12-c5e86d86eb90,34e9a480-adf4-4c53-ad4c-479ff51990a5,500,315.56
c6330269-e6b7-47d1-8b75-685f8e248d6f,3422ef9c-6f15-4613-ab94-d4cf7ddfcd4d,34e9a480-adf4-4c53-ad4c-479ff51990a5,200,159.52
caba0235-4063-432d-975b-5d9f7df9eca4,764a2142-deaa-412b-b60a-889e83688ab2,34e9a480-adf4-4c53-ad4c-479ff51990a5,300,139.23
89fe67bb-4650-4b77-8b66-0886fcf5a344,1e170501-1826-4bf1-86d3-8ddbb3fd71eb,34e9a480-adf4-4c53-ad4c-479ff51990a5,400,307.34
