id_user,id_drink
72661a31-c8f7-4f42-b870-570d60582cb7,fdb0a38d-0b1c-47ae-b88e-4da9bbfb8336
72661a31-c8f7-4f42-b870-570d60582cb7,cb8110bf-1776-4526-bc98-3b0515115807
3d70f399-ba4f-455b-8f8a-2662c7818caf,07af1018-104a-43d3-af5b-a88cfed8f28d
3d70f399-ba4f-455b-8f8a-2662c7818caf,17aa0709-99f5-4a01-b66d-0d1dea0f46ba
3d70f399-ba4f-455b-8f8a-2662c7818caf,eba581b5-ad3d-4b1a-8bd5-2160e28be046
dc9f665d-3981-40bb-95b0-71c6e3f8e857,d4369ce0-8fa1-4a32-834f-b88fe85f7b3d
dc9f665d-3981-40bb-95b0-71c6e3f8e857,4d4dad0b-0676-48a8-96cb-a4628e26b31e
77a8bda3-8269-40a2-85ed-91e1d53e750c,9b42c0b0-370a-4d7e-896e-41e565415d5a
77a8bda3-8269-40a2-85ed-91e1d53e750c,bc29c0c2-3aac-47ae-8d09-e037ff257b62
77a8bda3-8269-40a2-85ed-91e1d53e750c,3409de51-c0bb-4a6d-9d6d-95dcee4e1cca
77a8bda3-8269-40a2-85ed-91e1d53e750c,63a9978d-2716-4e26-8b40-7f98da31487b
77a8bda3-8269-40a2-85ed-91e1d53e750c,3eae6d0e-4a03-4404-8a7e-709f1a93bc2a
b223818d-d13d-4f24-b6aa-41370323f9ce,b68eaf5b-0761-451a-86de-3dbed2359e63
b223818d-d13d-4f24-b6aa-41370323f9ce,3f4af5bd-cc39-419a-8fb0-8810346b8a9f
fedb35c5-68e8-4fde-bb88-0cbf34ae2f56,b68eaf5b-0761-451a-86de-3dbed2359e63
fedb35c5-68e8-4fde-bb88-0cbf34ae2f56,43591f40-1151-4b50-a467-5e68dde27900
fedb35c5-68e8-4fde-bb88-0cbf34ae2f56,098ba440-6b9b-4a1c-b8e8-7aa81ad1ec80
fedb35c5-68e8-4fde-bb88-0cbf34ae2f56,ebd1319d-a7f8-43dd-8e2b-f954a82a79bd
fedb35c5-68e8-4fde-bb88-0cbf34ae2f56,e05ef8dd-e44b-410c-82cd-eb890051c32e
19105b52-c418-4812-913f-4e571faca83c,48727d99-3e81-4971-8180-7f2364ab4a0a
82cd9176-5062-46f5-91d6-f2d96e263eab,43591f40-1151-4b50-a467-5e68dde27900
ff3f0ca0-6bfa-4b62-8504-243a4fcd877e,9ae13921-a05e-4a15-8424-ef861d544281
ff3f0ca0-6bfa-4b62-8504-243a4fcd877e,f779f191-e75f-4ac3-aa8e-07590e7048ea
ff3f0ca0-6bfa-4b62-8504-243a4fcd877e,bc29c0c2-3aac-47ae-8d09-e037ff257b62
ff3f0ca0-6bfa-4b62-8504-243a4fcd877e,318f9816-847e-4706-9998-5614994a778d
55db6492-3947-48f1-b20a-e46a9728e79b,9b42c0b0-370a-4d7e-896e-41e565415d5a
55db6492-3947-48f1-b20a-e46a9728e79b,30c0dd66-8dc5-4316-89cc-2a8bf6f83dae
f6dbcf4a-0e66-483f-97c8-6a18931a06ac,7edb003d-a59c-4ee1-8005-5cadc0801e2f
f6dbcf4a-0e66-483f-97c8-6a18931a06ac,318f9816-847e-4706-9998-5614994a778d
f6dbcf4a-0e66-483f-97c8-6a18931a06ac,59d362d4-93ce-46a0-927a-b7e9d54c8509
b9cf165b-f501-4ebe-98dd-8b7648feebe9,378d0e1d-21a8-4d2d-9cea-3bf7893975c5
b9cf165b-f501-4ebe-98dd-8b7648feebe9,3b9e2c18-de41-4e3a-811c-7e283f49badf
a630ea61-2f93-4394-9edd-f1ec2da6803e,e05ef8dd-e44b-410c-82cd-eb890051c32e
a630ea61-2f93-4394-9edd-f1ec2da6803e,441a5825-522a-4118-85d7-3d468a972df6
a630ea61-2f93-4394-9edd-f1ec2da6803e,36a07351-909f-43a6-9495-84254d9564dc
ad7470be-7440-424b-aee6-7a8488fa3809,44788006-882e-4cef-94b3-7fb9e78ccaf8
aaf5fb75-7fa9-4d6c-80d3-5d4b2f69f145,e857ea92-4f73-4be5-b173-b82b0334d095
aaf5fb75-7fa9-4d6c-80d3-5d4b2f69f145,f95c36e6-aafe-4a5d-9340-b0c870554738
aaf5fb75-7fa9-4d6c-80d3-5d4b2f69f145,925319f4-0c36-4367-8159-43795818f2ce
aaf5fb75-7fa9-4d6c-80d3-5d4b2f69f145,955fd7f9-2fe2-457d-ac6b-7dbb20d425fb
aaf5fb75-7fa9-4d6c-80d3-5d4b2f69f145,e956b49b-8d7a-4013-984c-6023a96ca58d
715aad81-911f-446f-8941-347814faf1e8,355235f6-85c8-45f8-bb34-19df53461e68
715aad81-911f-446f-8941-347814faf1e8,eb580249-13b8-4452-92ec-dab88b042fd0
527b7598-3e97-42e4-91d0-cd20091e22bb,4cc77ed3-ffb6-424b-9901-f55243397d85
527b7598-3e97-42e4-91d0-cd20091e22bb,e08efb3f-7da2-491e-8de5-f9b10732e486
527b7598-3e97-42e4-91d0-cd20091e22bb,ffe1e575-28c4-474c-b4a3-f2f6484924f2
527b7598-3e97-42e4-91d0-cd20091e22bb,3422ef9c-6f15-4613-ab94-d4cf7ddfcd4d
36f7bc71-c1da-4bde-9f23-3a7bebf7f98f,0176830b-ba79-449b-bbe5-0b039ba6fd8b
36f7bc71-c1da-4bde-9f23-3a7bebf7f98f,318f9816-847e-4706-9998-5614994a778d
36f7bc71-c1da-4bde-9f23-3a7bebf7f98f,b235a415-ee9e-4003-b633-ba285ff198e9
36f7bc71-c1da-4bde-9f23-3a7bebf7f98f,675a9e03-ee1c-4537-bbdb-e0784fbca0e9
153a3ddb-9c24-499c-9195-af29b5dc5bf2,e08efb3f-7da2-491e-8de5-f9b10732e486
153a3ddb-9c24-499c-9195-af29b5dc5bf2,ed33c281-b0b1-4bb9-a700-0c8d2c784ba3
153a3ddb-9c24-499c-9195-af29b5dc5bf2,127f452b-2b39-4ee6-bd3e-19849cf467eb
153a3ddb-9c24-499c-9195-af29b5dc5bf2,1e170501-1826-4bf1-86d3-8ddbb3fd71eb
153a3ddb-9c24-499c-9195-af29b5dc5bf2,b8aa937b-596e-4363-a943-1197be7accfb
f130e687-8d38-4499-908f-83c217e9d84e,dc0f0e9c-9a6a-4345-bae5-7a6f591a9349
f130e687-8d38-4499-908f-83c217e9d84e,378d0e1d-21a8-4d2d-9cea-3bf7893975c5
f130e687-8d38-4499-908f-83c217e9d84e,5e65cc28-7e83-4731-9a48-98e386231f79
f130e687-8d38-4499-908f-83c217e9d84e,318f9816-847e-4706-9998-5614994a778d
f130e687-8d38-4499-908f-83c217e9d84e,ffe1e575-28c4-474c-b4a3-f2f6484924f2
bcb5b96d-73a9-42df-bfed-31e81d997809,ffe1e575-28c4-474c-b4a3-f2f6484924f2
bcb5b96d-73a9-42df-bfed-31e81d997809,317e6993-89e3-4bd2-adc0-b668bc8fb5b4
bcb5b96d-73a9-42df-bfed-31e81d997809,39e2ac4a-6db7-4865-a0dc-dcfe00bc3d81
bcb5b96d-73a9-42df-bfed-31e81d997809,04ba95a6-2fc1-420c-826f-ec5013bc6dc6
bcb5b96d-73a9-42df-bfed-31e81d997809,bf1759d1-5b05-47b2-bce5-5a05bebd4c6c
5269a8bd-9e96-4443-b931-5cc8132736de,1a50a5ae-5941-4b9f-8801-55c6ea6ab736
60aa4184-160d-4a35-9cec-6df9a6a6252e,3b1c227e-044f-4cfe-af3b-9d693431a26a
60aa4184-160d-4a35-9cec-6df9a6a6252e,a36e1e07-2a0b-490c-b39d-a56eb88e727c
60aa4184-160d-4a35-9cec-6df9a6a6252e,9d2234f3-440d-4dea-b667-72fc24150cde
30314b27-0738-44f4-90cb-d4f3ae683b34,80bd23ef-a01b-4134-b380-48a33f78a475
30314b27-0738-44f4-90cb-d4f3ae683b34,79153129-e5bd-4e2f-9d2c-c1ecd5f6fb5b
30314b27-0738-44f4-90cb-d4f3ae683b34,355235f6-85c8-45f8-bb34-19df53461e68
fedd79a9-78ae-4a78-9106-b2a4c609ee95,cb8110bf-1776-4526-bc98-3b0515115807
fedd79a9-78ae-4a78-9106-b2a4c609ee95,9d2234f3-440d-4dea-b667-72fc24150cde
2b05286a-2faa-4182-a253-e147cd2b4eba,378d0e1d-21a8-4d2d-9cea-3bf7893975c5
2b05286a-2faa-4182-a253-e147cd2b4eba,49677cfa-11da-40ac-9a41-d7e2dc159cd4
393c92bf-86de-46fd-8481-a84d85589fdd,67f43afa-cbc5-4766-ba86-4a83e8a03235
9c8e8712-e799-48db-9756-1e0616f3c0b1,c12e1998-9630-4d0d-a203-7e42072bc5e3
9c8e8712-e799-48db-9756-1e0616f3c0b1,f29d44dc-95d8-48a5-a7c0-d5ffb22074d9
54d75eb7-9b06-4868-82de-14a01da33110,973700a2-2335-47fc-bc24-e0216c7e1403
54d75eb7-9b06-4868-82de-14a01da33110,62a4afb7-f4c0-4de3-89d0-a05126d6c3c7
54d75eb7-9b06-4868-82de-14a01da33110,a5048496-676a-4d78-af36-5b3c7a3fca7f
4d320ddd-26e1-4619-a72a-78c72f6cc6d8,3422ef9c-6f15-4613-ab94-d4cf7ddfcd4d
4d320ddd-26e1-4619-a72a-78c72f6cc6d8,4cc77ed3-ffb6-424b-9901-f55243397d85
4d320ddd-26e1-4619-a72a-78c72f6cc6d8,e5d0de8a-dd4c-403e-bdc1-3316e8335b60
4d320ddd-26e1-4619-a72a-78c72f6cc6d8,3f4af5bd-cc39-419a-8fb0-8810346b8a9f
4d320ddd-26e1-4619-a72a-78c72f6cc6d8,81d925b2-93d1-418c-981b-c6e000c83e4d
ed641a17-aa39-4b13-8a2e-d029bbcf671c,25c6a250-41f8-42c5-80f4-1dfb2080c553
ed641a17-aa39-4b13-8a2e-d029bbcf671c,7fde1b65-f61f-4468-bd43-919df9cc155b
ed641a17-aa39-4b13-8a2e-d029bbcf671c,79153129-e5bd-4e2f-9d2c-c1ecd5f6fb5b
ed641a17-aa39-4b13-8a2e-d029bbcf671c,30c0dd66-8dc5-4316-89cc-2a8bf6f83dae
ed641a17-aa39-4b13-8a2e-d029bbcf671c,3eae6d0e-4a03-4404-8a7e-709f1a93bc2a
4980230a-2dae-4433-824b-2350f47d307b,b6ff077a-c9da-469e-850f-a77c5d4b10db
4980230a-2dae-4433-824b-2350f47d307b,72a8bf13-2971-4978-9f0c-2f2cc87faf0e
4980230a-2dae-4433-824b-2350f47d307b,4a991f5e-e69e-42a8-a004-ef47baab26aa
4980230a-2dae-4433-824b-2350f47d307b,bd015a44-2241-47be-9bdf-d60904c7e5a5
6cd6323b-a689-47dd-aa9a-5ac53a73b296,63a9978d-2716-4e26-8b40-7f98da31487b
c281e2e4-d1ab-4267-8f5d-a2581bab429c,317e6993-89e3-4bd2-adc0-b668bc8fb5b4
41cc5b0c-359a-486b-b87a-b0cdfece0037,884f46f0-aa02-494a-ad7e-9a8885287d61
bb3e1300-935a-413b-9f40-f5031fa4e29c,a36e1e07-2a0b-490c-b39d-a56eb88e727c
bb3e1300-935a-413b-9f40-f5031fa4e29c,ccfe1ffc-3850-41ea-86f3-c1667f89406c
bb3e1300-935a-413b-9f40-f5031fa4e29c,88b66fbf-5022-4588-9233-28067c49d78f
6060f5f2-3339-4bc0-a8f8-a3da9e5ab6ca,4532c27e-af0d-4b34-afcd-c91d92ffca08
6060f5f2-3339-4bc0-a8f8-a3da9e5ab6ca,80bd23ef-a01b-4134-b380-48a33f78a475
6060f5f2-3339-4bc0-a8f8-a3da9e5ab6ca,a3c75ac1-cea1-4d2d-a4cf-1c223be95455
6060f5f2-3339-4bc0-a8f8-a3da9e5ab6ca,ccfe1ffc-3850-41ea-86f3-c1667f89406c
7c4b2279-fa4e-4008-a8bd-b95db9c077ad,55810bd7-527b-4660-b37e-a47f8344b3b3
7c4b2279-fa4e-4008-a8bd-b95db9c077ad,be4afe05-ae60-453a-81f9-ee4c5ef53319
3fb62041-2e4a-49c5-94eb-3b5d77775ad7,04ba95a6-2fc1-420c-826f-ec5013bc6dc6
3fb62041-2e4a-49c5-94eb-3b5d77775ad7,62770264-43b2-408d-8f96-60ec2e6e35b1
3fb62041-2e4a-49c5-94eb-3b5d77775ad7,ffe1e575-28c4-474c-b4a3-f2f6484924f2
3fb62041-2e4a-49c5-94eb-3b5d77775ad7,88b66fbf-5022-4588-9233-28067c49d78f
43a22a88-5b43-480a-b9d6-3c3729636088,0176830b-ba79-449b-bbe5-0b039ba6fd8b
43a22a88-5b43-480a-b9d6-3c3729636088,282b8980-a84e-47df-a9b3-af627dbce87c
43a22a88-5b43-480a-b9d6-3c3729636088,c12e1998-9630-4d0d-a203-7e42072bc5e3
43a22a88-5b43-480a-b9d6-3c3729636088,d4369ce0-8fa1-4a32-834f-b88fe85f7b3d
bb10c089-aa62-434c-8a0c-e7bb8e8b6b95,11401f3a-d732-41b1-ad69-9dceaa263f62
bb10c089-aa62-434c-8a0c-e7bb8e8b6b95,764a2142-deaa-412b-b60a-889e83688ab2
bb10c089-aa62-434c-8a0c-e7bb8e8b6b95,e640d453-13ed-44b8-bc3a-f0a386dfad4b
12ee33e6-cef6-4803-91fb-9687069fdbb3,3f4af5bd-cc39-419a-8fb0-8810346b8a9f
12ee33e6-cef6-4803-91fb-9687069fdbb3,441a5825-522a-4118-85d7-3d468a972df6
49d9107e-6ccd-4ded-8d5d-d2ff77df2efa,879ebde4-1dac-4406-93ab-bf791edd3085
699020f8-039e-43a0-b35d-d52c1fda708b,e49c28cf-148f-4f61-920f-6c12354fcfa5
699020f8-039e-43a0-b35d-d52c1fda708b,e640d453-13ed-44b8-bc3a-f0a386dfad4b
699020f8-039e-43a0-b35d-d52c1fda708b,d5ed4218-f7a7-4153-8fc7-75402ed2f2a9
699020f8-039e-43a0-b35d-d52c1fda708b,b6578f8f-4639-418e-9140-c38a088edb2f
699020f8-039e-43a0-b35d-d52c1fda708b,82e5929c-526d-4c14-9695-2dbdddfb70cf
96ac3c82-ea49-4642-a912-e560207c6de5,cfed0181-dd17-423f-8366-33d1d077bb7a
96ac3c82-ea49-4642-a912-e560207c6de5,3b9e2c18-de41-4e3a-811c-7e283f49badf
55a15ed6-e4f8-4dab-b225-0e06739d938a,cfed0181-dd17-423f-8366-33d1d077bb7a
55a15ed6-e4f8-4dab-b225-0e06739d938a,b26d72ac-323f-46ca-aa48-1a6f69ebad41
55a15ed6-e4f8-4dab-b225-0e06739d938a,d0bb57fd-3dd9-4e95-84e6-b3d357115259
55a15ed6-e4f8-4dab-b225-0e06739d938a,fc97bc12-32c5-43fc-b94c-219831787567
55a15ed6-e4f8-4dab-b225-0e06739d938a,d1f52b5d-e850-4d73-b045-d60b67448bd8
f482cac8-dff7-44f0-bf30-104016d8e888,121ef836-6aa5-427a-a295-c0a4f0b2387e
f482cac8-dff7-44f0-bf30-104016d8e888,bca7bf3e-a4ac-4a6e-9108-aea891c11087
f482cac8-dff7-44f0-bf30-104016d8e888,441a5825-522a-4118-85d7-3d468a972df6
6e9f2de7-8091-4e7c-9fd0-c895f557f468,a97c1d25-7ab7-4e9b-a987-24928e457d60
6e9f2de7-8091-4e7c-9fd0-c895f557f468,925319f4-0c36-4367-8159-43795818f2ce
6e9f2de7-8091-4e7c-9fd0-c895f557f468,825899e1-f26c-41e7-8b7a-0a51e7e013a2
5d03cb39-5073-4607-a3b0-fdbb0cbf46e3,121ef836-6aa5-427a-a295-c0a4f0b2387e
5d03cb39-5073-4607-a3b0-fdbb0cbf46e3,39e2ac4a-6db7-4865-a0dc-dcfe00bc3d81
5d03cb39-5073-4607-a3b0-fdbb0cbf46e3,355235f6-85c8-45f8-bb34-19df53461e68
5d03cb39-5073-4607-a3b0-fdbb0cbf46e3,3b1c227e-044f-4cfe-af3b-9d693431a26a
5d03cb39-5073-4607-a3b0-fdbb0cbf46e3,cb8110bf-1776-4526-bc98-3b0515115807
4bd318c9-d44b-47be-8f81-7cfa7e6e91f6,59d362d4-93ce-46a0-927a-b7e9d54c8509
4bd318c9-d44b-47be-8f81-7cfa7e6e91f6,127f452b-2b39-4ee6-bd3e-19849cf467eb
4bd318c9-d44b-47be-8f81-7cfa7e6e91f6,12653e8e-1050-4578-b835-2f92a505cb30
4bd318c9-d44b-47be-8f81-7cfa7e6e91f6,318f9816-847e-4706-9998-5614994a778d
e19798d5-a96f-4733-b863-ec54c153de14,9d2234f3-440d-4dea-b667-72fc24150cde
e19798d5-a96f-4733-b863-ec54c153de14,e10440e9-c5e4-4838-8c53-fce9e3e785ff
e19798d5-a96f-4733-b863-ec54c153de14,d5ed4218-f7a7-4153-8fc7-75402ed2f2a9
5333d165-7fa2-4afb-883f-c93a767b10b7,355235f6-85c8-45f8-bb34-19df53461e68
0da33622-e903-4c59-b215-c1865260fff2,317e6993-89e3-4bd2-adc0-b668bc8fb5b4
0da33622-e903-4c59-b215-c1865260fff2,a48835b9-4717-46f3-a994-223997a59141
0da33622-e903-4c59-b215-c1865260fff2,b4b632af-c174-4402-971a-253e2c95129c
87da11dc-2524-45a3-9e76-c13a19e37ed7,d1f52b5d-e850-4d73-b045-d60b67448bd8
87da11dc-2524-45a3-9e76-c13a19e37ed7,cfed0181-dd17-423f-8366-33d1d077bb7a
87da11dc-2524-45a3-9e76-c13a19e37ed7,f779f191-e75f-4ac3-aa8e-07590e7048ea
